time,|spark
45111|,|17
45112|,|17
45113|,|18
45114|,|18
45114|,|17
45115|,|18
45116|,|18
45117|,|18
45117|,|18
45118|,|18
45119|,|18
45120|,|19
45120|,|19
45121|,|18
45122|,|18
45122|,|18
45123|,|18
45124|,|18
45125|,|18
45125|,|18
45126|,|16
45127|,|18
45128|,|18
45128|,|19
45129|,|18
45130|,|18
45131|,|17
45131|,|19
45132|,|19
45133|,|19
45134|,|19
45134|,|18
45135|,|19
45136|,|18
45137|,|19
45137|,|19
45138|,|18
45139|,|19
45140|,|19
45140|,|18
45142|,|19
45143|,|18
45144|,|18
45144|,|18
45145|,|18
45146|,|19
45147|,|19
45147|,|18
45148|,|19
45149|,|19
45150|,|19
45150|,|19
45151|,|18
45152|,|19
45153|,|19
45153|,|19
45154|,|20
45155|,|19
45156|,|19
45156|,|20
45157|,|19
45158|,|19
45159|,|19
45159|,|19
45160|,|19
45161|,|19
45162|,|19
45162|,|19
45163|,|19
45164|,|19
45165|,|19
45165|,|19
45166|,|19
45167|,|19
45168|,|20
45168|,|22
45169|,|20
45170|,|20
45171|,|20
45171|,|19
45172|,|19
45173|,|20
45174|,|20
45174|,|20
45175|,|20
45176|,|19
45177|,|19
45177|,|20
45178|,|19
45179|,|19
45180|,|19
45180|,|21
45181|,|20
45182|,|20
45184|,|20
45184|,|20
45185|,|20
45186|,|21
45187|,|20
45187|,|21
45188|,|21
45189|,|20
45189|,|20
45190|,|20
45191|,|20
45192|,|20
45192|,|20
45193|,|20
45194|,|17
45195|,|19
45195|,|19
45196|,|20
45197|,|20
45198|,|21
45198|,|20
45199|,|20
45200|,|21
45201|,|20
45201|,|20
45202|,|21
45203|,|21
45204|,|21
45204|,|20
45205|,|20
45206|,|21
45207|,|20
45207|,|20
45208|,|20
45209|,|20
45210|,|21
45210|,|20
45211|,|20
45212|,|20
45213|,|20
45213|,|20
45214|,|20
45215|,|20
45216|,|19
45216|,|20
45217|,|21
45218|,|22
45219|,|21
45219|,|21
45220|,|20
45221|,|21
45222|,|21
45222|,|21
45223|,|21
45224|,|21
45225|,|20
45225|,|20
45227|,|22
45228|,|20
45229|,|20
45229|,|20
45230|,|20
45231|,|20
45232|,|21
45232|,|21
45233|,|20
45234|,|21
45235|,|21
45235|,|22
45236|,|21
45237|,|21
45238|,|21
45238|,|21
45239|,|21
45240|,|21
45241|,|20
45241|,|20
45242|,|21
45243|,|20
45244|,|21
45244|,|21
45245|,|20
45246|,|20
45247|,|20
45247|,|21
45248|,|21
45249|,|21
45250|,|20
45250|,|21
45251|,|20
45252|,|21
45253|,|21
45253|,|21
45254|,|21
45255|,|21
45255|,|21
45256|,|21
45257|,|18
45258|,|20
45258|,|20
45259|,|20
45260|,|20
45261|,|20
45261|,|20
45262|,|20
45263|,|20
45264|,|21
45264|,|20
45265|,|20
45266|,|21
45267|,|21
45267|,|21
45268|,|21
45270|,|20
45271|,|21
45271|,|21
45272|,|20
45273|,|21
45274|,|21
45274|,|20
45275|,|20
45276|,|20
45277|,|21
45277|,|20
45278|,|20
45279|,|20
45280|,|20
45280|,|20
45281|,|20
45282|,|20
45283|,|20
45283|,|20
45284|,|20
45285|,|20
45286|,|21
45286|,|20
45287|,|21
45288|,|20
45289|,|21
45289|,|21
45290|,|20
45291|,|20
45292|,|21
45292|,|20
45293|,|20
45294|,|20
45295|,|20
45295|,|20
45296|,|20
45297|,|20
45298|,|20
45298|,|19
45299|,|20
45300|,|20
45301|,|21
45301|,|21
45302|,|20
45303|,|20
45304|,|21
45304|,|21
45305|,|21
45306|,|20
45307|,|20
45307|,|20
45308|,|20
45309|,|20
45310|,|20
45310|,|19
45312|,|20
45313|,|20
45314|,|21
45314|,|20
45315|,|20
45316|,|20
45317|,|20
45317|,|21
45318|,|21
45319|,|21
45319|,|21
45320|,|21
45321|,|20
45322|,|21
45322|,|21
45323|,|20
45324|,|20
45325|,|20
45325|,|20
45326|,|20
45327|,|20
45328|,|20
45328|,|20
45329|,|20
45330|,|21
45331|,|20
45331|,|20
45332|,|20
45333|,|20
45334|,|20
45334|,|21
45335|,|20
45336|,|21
45337|,|20
45337|,|21
45338|,|21
45339|,|20
45340|,|20
45340|,|20
45341|,|20
45342|,|20
45343|,|20
45343|,|19
45344|,|20
45345|,|20
45346|,|20
45346|,|20
45347|,|20
45348|,|20
45349|,|20
45349|,|20
45350|,|21
45351|,|21
45352|,|21
45352|,|20
45353|,|21
45355|,|21
45356|,|21
45356|,|21
45357|,|20
45358|,|20
45359|,|20
45359|,|20
45360|,|20
45361|,|20
45362|,|20
45362|,|20
45363|,|20
45364|,|20
45365|,|20
45365|,|20
45366|,|20
45367|,|21
45368|,|21
45368|,|21
45369|,|21
45370|,|20
45371|,|21
45371|,|21
45372|,|20
45373|,|20
45374|,|20
45374|,|20
45375|,|20
45376|,|20
45377|,|20
45377|,|20
45378|,|20
45379|,|20
45380|,|20
45380|,|20
45381|,|20
45382|,|20
45383|,|20
45383|,|20
45384|,|21
45385|,|21
45385|,|20
45386|,|21
45387|,|21
45388|,|20
45388|,|21
45389|,|20
45390|,|20
45391|,|20
45391|,|20
45392|,|20
45393|,|20
45394|,|20
45394|,|20
45395|,|20
45396|,|20
45398|,|20
45398|,|20
45399|,|20
45400|,|20
45401|,|20
45401|,|21
45402|,|21
45403|,|20
45404|,|21
45404|,|20
45405|,|21
45406|,|21
45407|,|21
45407|,|21
45408|,|21
45409|,|20
45410|,|20
45410|,|20
45411|,|20
45412|,|20
45413|,|20
45413|,|20
45414|,|20
45415|,|20
45416|,|20
45416|,|21
45417|,|18
45418|,|20
45419|,|20
45419|,|21
45420|,|21
45421|,|21
45422|,|20
45422|,|20
45423|,|20
45424|,|21
45425|,|20
45425|,|21
45426|,|20
45427|,|20
45428|,|22
45428|,|20
45429|,|19
45430|,|20
45431|,|20
45431|,|20
45432|,|21
45433|,|21
45434|,|20
45434|,|20
45435|,|21
45436|,|21
45437|,|21
45437|,|20
45438|,|20
45440|,|21
45441|,|21
45441|,|20
45442|,|20
45443|,|20
45444|,|20
45444|,|20
45445|,|20
45446|,|20
45447|,|20
45447|,|20
45448|,|20
45449|,|20
45449|,|20
45450|,|20
45451|,|20
45452|,|21
45452|,|21
45453|,|21
45454|,|21
45455|,|20
45455|,|20
45456|,|21
45457|,|20
45458|,|20
45458|,|19
45459|,|19
45460|,|20
45461|,|20
45461|,|20
45462|,|19
45463|,|19
45464|,|20
45464|,|20
45465|,|20
45466|,|20
45467|,|20
45467|,|20
45468|,|20
45469|,|20
45470|,|20
45470|,|20
45471|,|20
45472|,|20
45473|,|20
45473|,|20
45474|,|19
45475|,|19
45476|,|20
45476|,|19
45477|,|19
45478|,|19
45479|,|19
45479|,|19
45480|,|19
45481|,|19
45483|,|19
45483|,|19
45484|,|19
45485|,|19
45486|,|20
45486|,|19
45487|,|19
45488|,|19
45489|,|19
45489|,|19
45490|,|18
45491|,|18
45492|,|18
45492|,|18
45493|,|19
45494|,|18
45495|,|19
45495|,|18
45496|,|18
45497|,|18
45498|,|18
45498|,|18
45499|,|18
45500|,|18
45501|,|18
45501|,|19
45502|,|19
45503|,|19
45504|,|18
45504|,|18
45505|,|19
45506|,|18
45507|,|18
45507|,|18
45508|,|17
45509|,|17
45510|,|18
45510|,|17
45511|,|17
45512|,|17
45513|,|17
45513|,|17
45514|,|18
45515|,|18
45515|,|17
45516|,|17
45517|,|17
45518|,|18
45518|,|18
45519|,|18
45520|,|17
45521|,|17
45521|,|18
45522|,|18
45523|,|17
45524|,|17
45524|,|17
45526|,|17
45527|,|16
45528|,|17
45528|,|16
45529|,|16
45530|,|16
45531|,|16
45531|,|16
45532|,|17
45533|,|16
45534|,|16
45534|,|17
45535|,|16
45536|,|16
45537|,|17
45537|,|17
45538|,|17
45539|,|17
45540|,|17
45540|,|16
45541|,|16
45542|,|16
45543|,|16
45543|,|16
45544|,|16
45545|,|15
45546|,|16
45546|,|15
45547|,|15
45548|,|15
45549|,|15
45549|,|16
45550|,|16
45551|,|16
45552|,|16
45552|,|16
45553|,|16
45554|,|16
45555|,|16
45555|,|16
45556|,|16
45557|,|15
45558|,|15
45558|,|15
45559|,|15
45560|,|15
45561|,|15
45561|,|15
45562|,|15
45563|,|15
45564|,|15
45564|,|13
45565|,|15
45566|,|15
45568|,|15
45568|,|16
45569|,|16
45570|,|15
45571|,|15
45571|,|15
45572|,|16
45573|,|15
45574|,|15
45574|,|15
45575|,|15
45576|,|15
45577|,|15
45577|,|14
45578|,|14
45579|,|14
45580|,|14
45580|,|14
45581|,|15
45582|,|14
45582|,|14
45583|,|15
45584|,|15
45585|,|15
45585|,|15
45586|,|14
45587|,|15
45588|,|15
45588|,|15
45589|,|14
45590|,|14
45591|,|14
45591|,|14
45592|,|14
45593|,|14
45594|,|14
45594|,|14
45595|,|14
45596|,|15
45597|,|15
45597|,|14
45598|,|14
45599|,|14
45600|,|15
45600|,|15
45601|,|15
45602|,|14
45603|,|15
45603|,|15
45604|,|15
45605|,|15
45606|,|14
45606|,|14
45607|,|14
45608|,|14
45609|,|15
45609|,|14
45611|,|14
45612|,|14
45613|,|14
45613|,|15
45614|,|14
45615|,|14
45616|,|14
45616|,|15
45617|,|15
45618|,|15
45619|,|14
45619|,|15
45620|,|15
45621|,|15
45622|,|15
45622|,|15
45623|,|15
45624|,|17
45625|,|15
45625|,|15
45626|,|15
45627|,|14
45628|,|14
45628|,|15
45629|,|15
45630|,|14
45631|,|15
45631|,|14
45632|,|14
45633|,|15
45634|,|15
45634|,|15
45635|,|12
45636|,|15
45637|,|15
45637|,|15
45638|,|15
45639|,|15
45640|,|14
45640|,|15
45641|,|15
45642|,|15
45643|,|15
45643|,|14
45644|,|14
45645|,|14
45645|,|14
45646|,|14
45647|,|12
45648|,|14
45648|,|14
45649|,|14
45650|,|14
45651|,|15
45651|,|15
45652|,|15
45654|,|15
45655|,|15
45655|,|15
45656|,|15
45657|,|15
45658|,|15
45658|,|15
45659|,|14
45660|,|14
45661|,|14
45661|,|14
45662|,|15
45663|,|14
45664|,|14
45664|,|14
45665|,|15
45666|,|15
45667|,|15
45667|,|15
45668|,|14
45669|,|14
45670|,|15
45670|,|15
45671|,|15
45672|,|15
45673|,|15
45673|,|14
45674|,|15
45675|,|15
45676|,|14
45676|,|14
45677|,|15
45678|,|14
45679|,|14
45679|,|14
45680|,|14
45681|,|14
45682|,|15
45682|,|15
45683|,|15
45684|,|15
45685|,|15
45685|,|15
45686|,|16
45687|,|15
45688|,|14
45688|,|14
45689|,|15
45690|,|15
45691|,|14
45691|,|15
45692|,|14
45693|,|14
45694|,|14
45694|,|14
45696|,|14
45697|,|14
45698|,|14
45698|,|14
45699|,|14
45700|,|14
45701|,|14
45701|,|15
45702|,|14
45703|,|15
45704|,|15
45704|,|15
45705|,|14
45706|,|14
45707|,|16
45707|,|15
45708|,|14
45709|,|14
45710|,|14
45710|,|13
45711|,|15
45712|,|14
45712|,|13
45713|,|13
45714|,|14
45715|,|14
45715|,|14
45716|,|14
45717|,|14
45718|,|14
45718|,|14
45719|,|15
45720|,|14
45721|,|15
45721|,|14
45722|,|14
45723|,|15
45724|,|14
45724|,|12
45725|,|14
45726|,|14
45727|,|14
45727|,|14
45728|,|14
45729|,|13
45730|,|13
45730|,|13
45731|,|14
45732|,|14
45733|,|14
45733|,|14
45734|,|14
45735|,|16
45736|,|14
45736|,|12
45737|,|14
45739|,|14
45740|,|14
45740|,|14
45741|,|14
45742|,|14
45743|,|13
45743|,|13
45744|,|14
45745|,|14
45746|,|14
45746|,|14
45747|,|13
45748|,|14
45749|,|13
45749|,|13
45750|,|14
45751|,|13
45752|,|14
45752|,|14
45753|,|14
45754|,|14
45755|,|14
45755|,|14
45756|,|15
45757|,|13
45758|,|14
45758|,|13
45759|,|13
45760|,|14
45761|,|14
45761|,|13
45762|,|13
45763|,|13
45764|,|14
45764|,|13
45765|,|14
45766|,|13
45767|,|13
45767|,|13
45768|,|13
45769|,|13
45770|,|14
45770|,|13
45771|,|13
45772|,|13
45773|,|14
45773|,|14
45774|,|13
45775|,|14
45775|,|14
45776|,|13
45777|,|12
45778|,|13
45778|,|13
45779|,|13
45780|,|13
45782|,|13
45782|,|13
45783|,|11
45784|,|13
45785|,|13
45785|,|13
45786|,|13
45787|,|13
45788|,|13
45788|,|14
45789|,|13
45790|,|13
45791|,|13
45791|,|12
45792|,|12
45793|,|13
45794|,|13
45794|,|13
45795|,|12
45796|,|12
45797|,|12
45797|,|12
45798|,|12
45799|,|12
45800|,|12
45800|,|13
45801|,|13
45802|,|13
45803|,|13
45803|,|13
45804|,|13
45805|,|13
45806|,|13
45806|,|13
45807|,|12
45808|,|12
45809|,|12
45809|,|12
45810|,|12
45811|,|11
45812|,|11
45812|,|12
45813|,|12
45814|,|12
45815|,|12
45815|,|11
45816|,|12
45817|,|12
45818|,|12
45818|,|12
45819|,|12
45820|,|12
45821|,|12
45821|,|12
45822|,|12
45824|,|11
45825|,|11
45825|,|12
45826|,|11
45827|,|12
45828|,|11
45828|,|11
45829|,|10
45830|,|11
45831|,|11
45831|,|11
45832|,|11
45833|,|11
45834|,|11
45834|,|12
45835|,|11
45836|,|11
45837|,|11
45837|,|13
45838|,|11
45839|,|11
45840|,|11
45840|,|10
45841|,|10
45842|,|10
45842|,|10
45843|,|10
45844|,|10
45845|,|10
45845|,|10
45846|,|10
45847|,|10
45848|,|9
45848|,|10
45849|,|9
45850|,|11
45851|,|10
45851|,|10
45852|,|10
45853|,|10
45854|,|10
45854|,|10
45855|,|10
45856|,|10
45857|,|9
45857|,|9
45858|,|9
45859|,|10
45859|,|9
45860|,|9
45861|,|9
45861|,|8
45862|,|9
45863|,|9
45863|,|9
45864|,|8
45865|,|8
45865|,|8
45867|,|9
45868|,|9
45868|,|9
45869|,|9
45870|,|8
45870|,|9
45871|,|8
45872|,|9
45872|,|9
45873|,|8
45874|,|8
45874|,|8
45875|,|8
45876|,|8
45876|,|8
45877|,|7
45878|,|7
45878|,|7
45879|,|7
45880|,|7
45880|,|7
45881|,|7
45882|,|7
45882|,|7
45883|,|7
45884|,|7
45884|,|8
45885|,|7
45885|,|7
45886|,|7
45887|,|7
45887|,|8
45888|,|7
45889|,|8
45889|,|7
45890|,|7
45891|,|9
45891|,|7
45892|,|7
45893|,|7
45893|,|5
45894|,|6
45895|,|6
45895|,|6
45896|,|7
45897|,|6
45897|,|6
45898|,|6
45899|,|6
45899|,|7
45900|,|7
45901|,|7
45901|,|6
45902|,|7
45903|,|6
45903|,|7
45904|,|7
45905|,|7
45905|,|6
45906|,|6
45907|,|6
45907|,|6
45908|,|6
45910|,|6
45910|,|6
45911|,|4
45912|,|6
45912|,|6
45913|,|6
45914|,|6
45914|,|5
45915|,|6
45916|,|6
45916|,|6
45917|,|6
45918|,|6
45918|,|4
45919|,|6
45920|,|6
45920|,|7
45921|,|7
45922|,|5
45922|,|6
45923|,|6
45924|,|7
45924|,|6
45925|,|6
45926|,|6
45926|,|5
45927|,|5
45928|,|5
45928|,|6
45929|,|6
45930|,|6
45930|,|3
45931|,|5
45932|,|5
45932|,|7
45933|,|6
45934|,|3
45934|,|6
45935|,|6
45936|,|7
45936|,|7
45937|,|7
45938|,|7
45938|,|6
45939|,|6
45940|,|6
45940|,|6
45941|,|6
45942|,|6
45942|,|5
45943|,|5
45944|,|6
45944|,|5
45945|,|5
45946|,|5
45946|,|5
45947|,|5
45948|,|5
45948|,|5
45949|,|5
45950|,|5
45950|,|6
45952|,|5
45953|,|5
45953|,|5
45954|,|5
45955|,|5
45955|,|6
45956|,|6
45957|,|5
45957|,|7
45958|,|6
45959|,|5
45959|,|5
45960|,|4
45961|,|7
45961|,|5
45962|,|5
45963|,|5
45963|,|4
45964|,|4
45965|,|4
45965|,|5
45966|,|5
45967|,|5
45967|,|5
45968|,|4
45969|,|5
45969|,|7
45970|,|5
45971|,|5
45971|,|4
45972|,|4
45972|,|7
45973|,|5
45974|,|5
45974|,|5
45975|,|4
45976|,|4
45976|,|4
45977|,|5
45978|,|5
45978|,|4
45979|,|4
45980|,|4
45980|,|4
45981|,|5
45982|,|5
45982|,|5
45983|,|5
45984|,|4
45984|,|6
45985|,|6
45986|,|6
45986|,|6
45987|,|5
45988|,|5
45988|,|5
45989|,|6
45990|,|6
45990|,|6
45991|,|6
45992|,|5
45992|,|5
45993|,|5
45995|,|6
45995|,|6
45996|,|5
45997|,|5
45997|,|5
45998|,|6
45999|,|6
45999|,|6
46000|,|5
46001|,|6
46001|,|6
46002|,|7
46003|,|7
46003|,|7
46004|,|7
46005|,|7
46005|,|7
46006|,|7
46007|,|8
46007|,|7
46008|,|7
46009|,|7
46009|,|7
46010|,|8
46011|,|7
46011|,|8
46012|,|6
46013|,|7
46013|,|7
46014|,|9
46015|,|8
46015|,|8
46016|,|9
46017|,|8
46017|,|8
46018|,|8
46019|,|9
46019|,|9
46020|,|9
46021|,|9
46021|,|9
46022|,|10
46023|,|10
46023|,|10
46024|,|9
46025|,|9
46026|,|9
46026|,|10
46027|,|9
46028|,|9
46028|,|9
46029|,|9
46030|,|9
46030|,|11
46031|,|10
46032|,|8
46032|,|10
46033|,|10
46034|,|10
46035|,|11
46035|,|11
46036|,|10
46038|,|10
46039|,|10
46039|,|11
46040|,|11
46041|,|11
46042|,|9
46042|,|10
46043|,|10
46044|,|11
46045|,|10
46045|,|9
46046|,|10
46047|,|11
46047|,|10
46048|,|10
46049|,|10
46050|,|10
46050|,|10
46051|,|11
46052|,|11
46053|,|11
46053|,|9
46054|,|10
46055|,|10
46056|,|11
46056|,|11
46057|,|10
46058|,|10
46059|,|12
46059|,|10
46060|,|10
46061|,|10
46062|,|10
46062|,|9
46063|,|10
46064|,|10
46064|,|10
46065|,|10
46066|,|9
46067|,|10
46067|,|11
46068|,|11
46069|,|9
46070|,|10
46070|,|10
46071|,|10
46072|,|11
46073|,|10
46073|,|10
46074|,|10
46075|,|10
46076|,|10
46076|,|10
46077|,|10
46078|,|9
46078|,|9
46080|,|9
46081|,|9
46081|,|10
46082|,|9
46083|,|9
46083|,|10
46084|,|10
46085|,|10
46086|,|10
46086|,|10
46087|,|10
46088|,|12
46089|,|10
46089|,|10
46090|,|10
46091|,|10
46092|,|9
46092|,|11
46093|,|10
46094|,|7
46095|,|9
46095|,|9
46096|,|10
46097|,|10
46097|,|9
46098|,|10
46099|,|9
46099|,|9
46100|,|10
46101|,|10
46102|,|10
46102|,|10
46103|,|10
46104|,|10
46105|,|10
46105|,|9
46106|,|10
46107|,|10
46107|,|9
46108|,|10
46109|,|10
46110|,|10
46110|,|9
46111|,|9
46112|,|9
46112|,|8
46113|,|9
46114|,|9
46114|,|9
46115|,|9
46116|,|9
46116|,|9
46117|,|9
46118|,|9
46118|,|9
46119|,|9
46120|,|9
46120|,|9
46121|,|9
46123|,|9
46123|,|9
46124|,|9
46125|,|9
46125|,|9
46126|,|9
46127|,|9
46127|,|9
46128|,|8
46129|,|8
46129|,|10
46130|,|9
46131|,|9
46131|,|9
46132|,|9
46133|,|11
46133|,|9
46134|,|9
46135|,|9
46135|,|9
46136|,|9
46137|,|9
46137|,|9
46138|,|10
46139|,|9
46140|,|8
46140|,|9
46141|,|9
46142|,|9
46142|,|9
46143|,|8
46144|,|8
46144|,|8
46145|,|9
46145|,|8
46146|,|8
46147|,|8
46147|,|8
46148|,|8
46149|,|8
46149|,|8
46150|,|8
46151|,|8
46151|,|8
46152|,|8
46153|,|9
46153|,|9
46154|,|9
46155|,|8
46155|,|9
46156|,|8
46157|,|8
46157|,|8
46158|,|9
46159|,|9
46159|,|8
46160|,|8
46161|,|8
46161|,|8
46162|,|8
46163|,|8
46163|,|8
46164|,|8
46166|,|8
46166|,|9
46167|,|8
46168|,|8
46168|,|8
46169|,|7
46170|,|8
46170|,|9
46171|,|9
46172|,|9
46172|,|7
46173|,|8
46174|,|8
46174|,|8
46175|,|8
46176|,|6
46176|,|7
46177|,|7
46178|,|8
46178|,|9
46179|,|8
46180|,|7
46180|,|7
46181|,|7
46182|,|7
46182|,|8
46183|,|8
46184|,|8
46184|,|7
46185|,|7
46186|,|7
46186|,|9
46187|,|7
46188|,|7
46188|,|7
46189|,|7
46190|,|7
46190|,|7
46191|,|8
46192|,|7
46192|,|7
46193|,|7
46194|,|6
46194|,|4
46195|,|6
46196|,|6
46196|,|7
46197|,|6
46198|,|6
46198|,|6
46199|,|7
46200|,|6
46200|,|6
46201|,|6
46202|,|7
46202|,|7
46203|,|7
46204|,|7
46204|,|6
46205|,|7
46206|,|6
46206|,|7
46208|,|8
46209|,|7
46209|,|6
46210|,|6
46211|,|6
46211|,|6
46212|,|6
46213|,|6
46213|,|6
46214|,|6
46215|,|5
46215|,|5
46216|,|7
46217|,|7
46217|,|4
46218|,|7
46219|,|7
46219|,|8
46220|,|7
46221|,|7
46221|,|7
46222|,|6
46223|,|5
46223|,|6
46224|,|6
46225|,|6
46225|,|6
46226|,|5
46227|,|5
46227|,|6
46228|,|6
46229|,|6
46229|,|5
46230|,|5
46231|,|4
46231|,|7
46232|,|3
46232|,|5
46233|,|5
46234|,|4
46234|,|5
46235|,|5
46236|,|6
46236|,|6
46237|,|5
46238|,|5
46238|,|5
46239|,|5
46240|,|5
46240|,|5
46241|,|4
46242|,|5
46242|,|5
46243|,|5
46244|,|5
46244|,|5
46245|,|5
46246|,|4
46246|,|4
46247|,|5
46248|,|5
46248|,|6
46249|,|5
46251|,|5
46251|,|4
46252|,|6
46253|,|6
46253|,|6
46254|,|6
46255|,|6
46255|,|6
46256|,|5
46257|,|8
46257|,|6
46258|,|6
46259|,|4
46259|,|5
46260|,|5
46261|,|6
46261|,|6
46262|,|4
46263|,|5
46263|,|5
46264|,|7
46265|,|5
46265|,|6
46266|,|6
46267|,|5
46267|,|6
46268|,|6
46269|,|7
46269|,|6
46270|,|7
46271|,|6
46271|,|6
46272|,|6
46273|,|6
46273|,|6
46274|,|6
46275|,|6
46275|,|6
46276|,|6
46277|,|6
46277|,|6
46278|,|6
46279|,|6
46279|,|6
46280|,|6
46281|,|6
46281|,|6
46282|,|7
46283|,|7
46283|,|7
46284|,|7
46285|,|7
46285|,|7
46286|,|7
46287|,|7
46287|,|7
46288|,|7
46289|,|8
46289|,|7
46290|,|7
46291|,|7
46291|,|7
46292|,|7
46294|,|8
46294|,|7
46295|,|7
46296|,|7
46296|,|7
46297|,|7
46298|,|10
46298|,|8
46299|,|8
46300|,|8
46300|,|8
46301|,|10
46302|,|9
46302|,|8
46303|,|9
46304|,|8
46304|,|8
46305|,|8
46306|,|9
46306|,|9
46307|,|9
46308|,|8
46308|,|8
46309|,|8
46310|,|9
46310|,|8
46311|,|8
46312|,|8
46312|,|8
46313|,|8
46314|,|8
46314|,|8
46315|,|8
46316|,|8
46316|,|8
46317|,|8
46318|,|8
46318|,|9
46319|,|9
46320|,|9
46320|,|9
46321|,|8
46322|,|9
46322|,|9
46323|,|9
46324|,|9
46324|,|8
46325|,|11
46326|,|9
46326|,|9
46327|,|9
46328|,|9
46328|,|9
46329|,|8
46330|,|9
46330|,|9
46331|,|9
46332|,|8
46332|,|8
46333|,|8
46334|,|10
46334|,|10
46336|,|7
46337|,|9
46338|,|9
46338|,|9
46339|,|9
46340|,|9
46340|,|9
46341|,|9
46341|,|9
46342|,|9
46343|,|9
46343|,|9
46344|,|9
46345|,|8
46345|,|8
46346|,|8
46347|,|9
46347|,|9
46348|,|8
46349|,|8
46349|,|9
46350|,|9
46351|,|9
46351|,|9
46352|,|9
46353|,|8
46353|,|8
46354|,|9
46355|,|9
46355|,|9
46356|,|9
46357|,|8
46357|,|8
46358|,|8
46359|,|8
46359|,|8
46360|,|7
46361|,|7
46361|,|7
46362|,|7
46363|,|7
46363|,|7
46364|,|7
46365|,|7
46365|,|7
46366|,|8
46367|,|7
46367|,|8
46368|,|8
46369|,|8
46369|,|8
46370|,|8
46371|,|8
46371|,|8
46372|,|8
46373|,|8
46373|,|7
46374|,|10
46375|,|9
46375|,|8
46376|,|8
46377|,|8
46377|,|8
46379|,|8
46380|,|9
46380|,|8
46381|,|8
46382|,|7
46382|,|7
46383|,|7
46384|,|8
46384|,|8
46385|,|8
46386|,|7
46386|,|8
46387|,|8
46388|,|8
46388|,|7
46389|,|8
46390|,|8
46390|,|8
46391|,|8
46392|,|8
46392|,|7
46393|,|7
46394|,|8
46394|,|7
46395|,|7
46396|,|9
46396|,|7
46397|,|7
46398|,|7
46398|,|7
46399|,|8
46400|,|8
46400|,|8
46401|,|8
46402|,|7
46402|,|7
46403|,|8
46404|,|8
46404|,|8
46405|,|8
46406|,|8
46406|,|8
46407|,|7
46408|,|7
46408|,|8
46409|,|8
46410|,|7
46410|,|7
46411|,|7
46412|,|7
46412|,|7
46413|,|7
46414|,|6
46414|,|7
46415|,|7
46416|,|8
46416|,|7
46417|,|8
46418|,|8
46418|,|7
46419|,|7
46420|,|8
46420|,|8
46422|,|8
46423|,|7
46423|,|7
46424|,|7
46425|,|8
46425|,|7
46426|,|8
46427|,|6
46427|,|6
46428|,|7
46429|,|7
46429|,|7
46430|,|7
46431|,|7
46431|,|7
46432|,|6
46433|,|6
46433|,|7
46434|,|7
46435|,|7
46435|,|7
46436|,|7
46437|,|8
46437|,|7
46438|,|8
46439|,|5
46439|,|7
46440|,|7
46441|,|8
46441|,|7
46442|,|7
46443|,|7
46443|,|6
46444|,|6
46445|,|6
46445|,|7
46446|,|7
46447|,|6
46447|,|6
46448|,|6
46449|,|7
46449|,|7
46450|,|7
46450|,|6
46451|,|7
46452|,|7
46452|,|8
46453|,|7
46454|,|7
46454|,|8
46455|,|7
46456|,|7
46456|,|7
46457|,|7
46458|,|7
46458|,|6
46459|,|7
46460|,|7
46460|,|6
46461|,|7
46462|,|7
46462|,|7
46464|,|6
46465|,|6
46465|,|9
46466|,|7
46467|,|7
46467|,|7
46468|,|6
46469|,|7
46469|,|7
46470|,|8
46471|,|7
46471|,|7
46472|,|7
46473|,|7
46473|,|7
46474|,|7
46475|,|7
46475|,|7
46476|,|6
46477|,|6
46477|,|7
46478|,|7
46479|,|7
46479|,|7
46480|,|5
46481|,|6
46481|,|6
46482|,|7
46483|,|7
46483|,|6
46484|,|6
46485|,|7
46485|,|7
46486|,|7
46487|,|7
46487|,|7
46488|,|7
46489|,|7
46489|,|7
46490|,|7
46491|,|7
46491|,|7
46492|,|4
46493|,|6
46493|,|6
46494|,|7
46495|,|6
46495|,|4
46496|,|6
46497|,|6
46497|,|7
46498|,|6
46499|,|7
46499|,|7
46500|,|6
46501|,|6
46501|,|6
46502|,|7
46503|,|7
46503|,|7
46504|,|5
46505|,|6
46505|,|6
46507|,|7
46508|,|7
46508|,|6
46509|,|6
46510|,|6
46510|,|6
46511|,|6
46512|,|6
46512|,|5
46513|,|6
46514|,|6
46514|,|5
46515|,|5
46516|,|5
46516|,|6
46517|,|5
46518|,|6
46518|,|6
46519|,|6
46520|,|6
46520|,|5
46521|,|6
46522|,|5
46522|,|6
46523|,|6
46524|,|6
46524|,|6
46525|,|6
46526|,|5
46526|,|5
46527|,|5
46528|,|6
46528|,|6
46529|,|5
46530|,|5
46530|,|5
46531|,|6
46532|,|5
46532|,|5
46533|,|5
46534|,|5
46534|,|6
46535|,|6
46536|,|6
46536|,|6
46537|,|5
46537|,|5
46538|,|5
46539|,|6
46539|,|6
46540|,|6
46541|,|6
46541|,|5
46542|,|5
46543|,|7
46543|,|5
46544|,|5
46545|,|5
46545|,|4
46546|,|7
46547|,|5
46547|,|5
46548|,|5
46550|,|4
46550|,|4
46551|,|5
46552|,|3
46552|,|5
46553|,|5
46554|,|5
46554|,|5
46555|,|5
46556|,|5
46556|,|5
46557|,|6
46558|,|5
46558|,|5
46559|,|5
46560|,|5
46560|,|5
46561|,|5
